-4228.46470182,-2.31325158057
-2690.61124239,-2.31801992542
-4403.94349568,-2.36266603023
-3606.06488696,-2.35793705298
-3702.23213556,-2.37785431912
-3633.66792165,-2.34110579494
-3028.72046241,-2.30990282867
-3469.52832877,-2.311455838
-3060.71576993,-2.30385142303
-3810.9792859,-2.30744067665
-3069.90394083,-2.381725842
-3074.18222514,-2.34490443448
-2786.5302731,-2.30988577663
-3771.88102843,-2.31257540761
-3275.55577091,-2.31678033455
-3025.48975094,-2.31664730694
-3158.88699634,-2.3111087103
-3715.40464574,-2.33882131359
-2652.08174377,-2.3253423966
-3381.90233025,-2.33448912807
-3774.67505827,-2.31290659177
-4098.83925682,-2.32517389086
-3766.10554183,-2.33666298807
-4388.38931258,-2.31974874706
-2879.9198916,-2.32583463518
-3558.42236665,-2.31066243045
-3163.72729152,-2.32017591268
-4141.11204184,-2.3600925196
-3740.80878267,-2.31150456677
-4031.88606484,-2.30662106617
-3468.80778862,-2.32308799261
-2979.44801446,-2.33407110762
-3666.29608893,-2.31554159829
-3206.3410614,-2.32911975143
-3288.33105172,-2.33010060663
-3242.03197828,-2.31102498327
-2602.11015013,-2.31066279233
-3797.19385852,-2.30921242404
-3361.74700671,-2.31790463198
-3848.08898136,-2.33905332011
-3387.83680908,-2.30668243673
-3329.21656942,-2.30625794336
-3818.60938016,-2.325751264
-3086.27161784,-2.30541118361
-3697.86921441,-2.30742032292
-2729.33061608,-2.31417086158
-3776.92012642,-2.30869098795
-3722.58790238,-2.31423353928
-4016.61693928,-2.30758023406
-3338.94902728,-2.3045599837
-4295.32704099,-2.3041591485
-3028.61422763,-2.3059648029
-3784.80620102,-2.30564800338
-3759.20604725,-2.30617184179
-3437.01682819,-2.31129178925
-3417.48282624,-2.31464993333
-3853.77765364,-2.31390771908
-3276.88652927,-2.32774184997
-3746.40491895,-2.34379766447
-3272.91135111,-2.41705986326
-3444.72811026,-2.31900657475
-4683.47984971,-2.33091753932
-3676.60917558,-2.30428506305
-2899.09020825,-2.31250823676
-3865.05367421,-2.32184364075
-3883.00771995,-2.31014559772
-3086.15125063,-2.30961759503
-3151.48630852,-2.32632864438
-4149.85744429,-2.30773672783
-3724.9934121,-2.3204382633
-2960.48715827,-2.30390990561
-4906.21849853,-2.312381809
-4031.0939075,-2.32372811258
-3408.19873786,-2.32351127496
-4028.88552476,-2.34590453879
-4020.38146457,-2.35531815427
-4104.83637862,-2.31992813527
-3811.19511619,-2.32752465171
-3672.30927543,-2.35049151843
-3597.9258461,-2.31272384252
-3385.37921024,-2.33310136083
