-4228.46470182,0.960182025028
-2690.61124239,0.919237749546
-4403.94349568,0.796734234234
-3606.06488696,0.833447098976
-3702.23213556,0.814363143631
-3633.66792165,0.855209742896
-3028.72046241,0.929497568882
-3469.52832877,0.97619047619
-3060.71576993,0.926868044515
-3810.9792859,0.941176470588
-3069.90394083,0.730318257956
-3074.18222514,0.845846645367
-2786.5302731,0.894596988485
-3771.88102843,0.933463796477
-3275.55577091,0.881913303438
-3025.48975094,0.913322632424
-3158.88699634,0.953703703704
-3715.40464574,0.844712182062
-2652.08174377,0.935185185185
-3381.90233025,0.879385964912
-3774.67505827,0.901785714286
-4098.83925682,0.882528324389
-3766.10554183,0.906946264744
-4388.38931258,0.917987971569
-2879.9198916,0.912605042017
-3558.42236665,0.968855788761
-3163.72729152,0.882398753894
-4141.11204184,0.822195704057
-3740.80878267,0.938401048493
-4031.88606484,0.94393662401
-3468.80778862,0.928923293455
-2979.44801446,0.859309182814
-3666.29608893,0.876902713435
-3206.3410614,0.882398155265
-3288.33105172,0.974814814815
-3242.03197828,0.935532233883
-2602.11015013,0.956400742115
-3797.19385852,0.952171176841
-3361.74700671,0.936416184971
-3848.08898136,0.911223842739
-3387.83680908,0.935277382646
-3329.21656942,0.939086294416
-3818.60938016,0.904296875
-3086.27161784,0.952194357367
-3697.86921441,0.957737321196
-2729.33061608,0.966696669667
-3776.92012642,0.921755725191
-3722.58790238,0.951791530945
-4016.61693928,0.924471299094
-3338.94902728,0.922106824926
-4295.32704099,0.939309576837
-3028.61422763,0.894863563403
-3784.80620102,0.9423815621
-3759.20604725,0.958629605688
-3437.01682819,0.970813064628
-3417.48282624,0.8993621545
-3853.77765364,0.912571793235
-3276.88652927,0.866159695817
-3746.40491895,0.825082508251
-3272.91135111,0.71640625
-3444.72811026,0.914590747331
-4683.47984971,0.848831168831
-3676.60917558,0.973890339426
-2899.09020825,0.939393939394
-3865.05367421,0.948992443325
-3883.00771995,0.911083281152
-3086.15125063,0.926886792453
-3151.48630852,0.867450980392
