-5064.81464013,-2.86321294156
-5064.11518794,-2.86287394397
-5065.52389129,-2.86354371332
-4885.6846642,-2.70594675152
-5064.09828686,-2.86285019323
-4868.58314616,-2.66088519502
-4887.0263453,-2.6655536832
-3145.37293059,-2.84211938574
-3145.02436893,-2.84175220055
-3145.69450627,-2.84248840341
-3048.68545129,-2.68583264777
-3145.11232926,-2.84173562692
-3076.13054015,-2.64768709159
-3087.15141308,-2.65477246285
-5121.8336798,-2.88697431245
-5121.33814395,-2.88648041797
-5122.33376518,-2.88713910598
-5163.8064861,-2.7947269171
-5121.2965255,-2.88648884732
-5085.2896301,-2.70523511812
-5099.78853607,-2.70949547714
-4169.10427958,-2.84654658836
-4168.50622422,-2.84605641852
-4169.72800163,-2.84694090342
-4181.25218665,-2.7597259229
-4168.45213829,-2.84601993266
-4089.45298596,-2.66510640942
-4090.43745087,-2.66416089264
-4322.74816668,-2.93416181735
-4322.50943111,-2.93390763543
-4323.06640138,-2.93438088642
-4229.11997155,-2.79045012746
-4322.41724003,-2.93389540464
-4209.37155454,-2.73820956576
-4213.94242283,-2.73393061551
-4150.50821108,-2.75992168593
-4149.71143895,-2.75913134407
-4151.27102202,-2.76054708402
-4169.4227524,-2.7109683664
-4149.72615519,-2.75912626718
-4042.9115286,-2.62107482144
-4058.32913918,-2.62692082658
-3529.01118826,-2.85463017161
-3528.6130816,-2.85425749121
-3529.24438626,-2.85494167871
-3528.15445905,-2.76798938941
-3528.63231512,-2.85420890545
-3439.65285539,-2.66234134799
-3452.74002731,-2.66576362398
-4100.28282516,-2.86569516627
-4099.85203287,-2.86544423791
-4100.70761534,-2.86607752613
-4060.33139726,-2.75341722159
-4099.87114737,-2.86541474282
-3999.49224642,-2.65463304257
-4016.9741669,-2.66575126358
-3546.54283051,-2.77214904186
-3546.26136647,-2.77206438648
-3547.10006964,-2.7726078561
-3540.15481814,-2.69863094673
-3546.26717824,-2.77202941939
-3417.51339903,-2.56243441777
-3433.33639205,-2.57077492987
-4466.75537659,-2.79347946883
-4466.09517471,-2.79305739945
-4467.45018673,-2.79409841196
-4417.70378771,-2.69683942974
-4466.02497661,-2.79304486858
-4398.99586299,-2.6470409338
-4416.59096205,-2.65480232548
-3471.39275062,-2.89729788025
-3471.13562137,-2.89704937434
-3471.66692118,-2.89756802018
-3538.59225451,-2.82417202916
-3471.14523587,-2.8969985069
-3426.82970542,-2.70369828383
-3434.30591504,-2.70945095856
-3529.37801576,-2.79417488608
-3528.82174864,-2.7936170193
-3529.93653591,-2.79473276051
-3569.14262706,-2.80080043701
-3528.7885006,-2.79359664353
-3477.56158865,-2.67545301659
-3486.47449441,-2.68405205984
-3273.66717349,-2.86392599074
-3273.33745271,-2.86349267579
-3273.99128735,-2.86420409279
-3168.99173797,-2.74941382484
-3273.22263608,-2.86326627662
-3140.34810093,-2.63048014118
-3150.70040623,-2.63936077081
-4468.03730898,-2.90474368864
-4467.705689,-2.90448052024
-4468.35555388,-2.90501003565
-4304.19316556,-2.66446183322
-4467.72961057,-2.90445998111
